movieId,title,genres,year,clean_title,popularity_score,avg_rating
966,"Walk in the Sun, A (1945)",Drama,1945,"Walk in the Sun, A",6,4
967,"Outlaw, The (1943)",Western,1943,"Outlaw, The",23,3.260869565
968,Night of the Living Dead (1968),Horror|Sci-Fi,1968,Night of the Living Dead,715,3.671328671
969,"African Queen, The (1951)",Action|Adventure|Romance|War,1951,"African Queen, The",1057,4.251655629
970,Beat the Devil (1954),Comedy|Drama,1954,Beat the Devil,37,3.405405405
971,Cat on a Hot Tin Roof (1958),Drama,1958,Cat on a Hot Tin Roof,271,4.04797048
972,"Last Time I Saw Paris, The (1954)",Drama,1954,"Last Time I Saw Paris, The",6,3.166666667
973,Meet John Doe (1941),Drama,1941,Meet John Doe,82,3.914634146
974,Algiers (1938),Drama|Romance,1938,Algiers,16,3.75
975,Something to Sing About (1937),Comedy|Musical,1937,Something to Sing About,2,1.5
976,"Farewell to Arms, A (1932)",Romance|War,1932,"Farewell to Arms, A",56,3.571428571
977,Moonlight Murder (1936),Mystery,1936,Moonlight Murder,2,2
978,"Blue Angel, The (Blaue Engel, Der) (1930)",Drama,1930,"Blue Angel, The (Blaue Engel, Der)",100,3.94
979,Nothing Personal (1995),Drama|War,1995,Nothing Personal,,
980,In the Line of Duty 2 (1987),Action,1987,In the Line of Duty 2,5,2.8
981,Dangerous Ground (1997),Drama,1997,Dangerous Ground,4,2.75
982,Picnic (1955),Drama,1955,Picnic,81,3.679012346
983,Madagascar Skin (1995),Romance,1995,Madagascar Skin,,
984,"Pompatus of Love, The (1996)",Comedy|Drama,1996,"Pompatus of Love, The",33,2.666666667
985,Small Wonders (1996),Documentary,1996,Small Wonders,4,3.75
986,Fly Away Home (1996),Adventure|Children's,1996,Fly Away Home,232,3.603448276
987,Bliss (1997),Drama|Romance,1997,Bliss,40,2.9
988,Grace of My Heart (1996),Comedy|Drama,1996,Grace of My Heart,69,3.376811594
989,Schlafes Bruder (Brother of Sleep) (1995),Drama,1995,Schlafes Bruder (Brother of Sleep),1,5
990,Maximum Risk (1996),Action|Adventure|Thriller,1996,Maximum Risk,54,2.574074074
991,Michael Collins (1996),Drama|War,1996,Michael Collins,170,3.523529412
992,"Rich Man's Wife, The (1996)",Thriller,1996,"Rich Man's Wife, The",20,2.6
993,Infinity (1996),Drama,1996,Infinity,9,3.111111111
994,Big Night (1996),Drama,1996,Big Night,450,4.095555556
996,Last Man Standing (1996),Action|Drama|Western,1996,Last Man Standing,256,2.90625
997,Caught (1996),Drama|Thriller,1996,Caught,28,3.357142857
998,Set It Off (1996),Action|Crime,1996,Set It Off,93,3.010752688
999,2 Days in the Valley (1996),Crime,1996,2 Days in the Valley,286,3.283216783
1000,Curdled (1996),Crime,1996,Curdled,20,3.05
1001,"Associate, The (L'Associe)(1982)",Comedy,1982,"Associate, The (L'Associe)",,
1002,Ed's Next Move (1996),Comedy,1996,Ed's Next Move,8,4.25
1003,Extreme Measures (1996),Drama|Thriller,1996,Extreme Measures,121,2.94214876
1004,"Glimmer Man, The (1996)",Action|Thriller,1996,"Glimmer Man, The",101,2.663366337
1005,D3: The Mighty Ducks (1996),Children's|Comedy,1996,D3: The Mighty Ducks,142,2.373239437
1006,"Chamber, The (1996)",Drama,1996,"Chamber, The",78,3.08974359
1007,"Apple Dumpling Gang, The (1975)",Children's|Comedy|Western,1975,"Apple Dumpling Gang, The",232,2.978448276
1008,"Davy Crockett, King of the Wild Frontier (1955)",Western,1955,"Davy Crockett, King of the Wild Frontier",97,3.329896907
1009,Escape to Witch Mountain (1975),Adventure|Children's|Fantasy,1975,Escape to Witch Mountain,291,3.18556701
1010,"Love Bug, The (1969)",Children's|Comedy,1969,"Love Bug, The",242,3.268595041
1011,Herbie Rides Again (1974),Adventure|Children's|Comedy,1974,Herbie Rides Again,135,2.725925926
1012,Old Yeller (1957),Children's|Drama,1957,Old Yeller,301,3.704318937
1013,"Parent Trap, The (1961)",Children's|Drama,1961,"Parent Trap, The",258,3.565891473
1014,Pollyanna (1960),Children's|Comedy|Drama,1960,Pollyanna,136,3.404411765
1015,Homeward Bound: The Incredible Journey (1993),Adventure|Children's,1993,Homeward Bound: The Incredible Journey,234,3.346153846
1016,"Shaggy Dog, The (1959)",Children's|Comedy,1959,"Shaggy Dog, The",156,3.217948718
1017,Swiss Family Robinson (1960),Adventure|Children's,1960,Swiss Family Robinson,276,3.586956522
1018,That Darn Cat! (1965),Children's|Comedy|Mystery,1965,That Darn Cat!,123,3.25203252
1019,"20,000 Leagues Under the Sea (1954)",Adventure|Children's|Fantasy|Sci-Fi,1954,"20,000 Leagues Under the Sea",575,3.702608696
1020,Cool Runnings (1993),Comedy,1993,Cool Runnings,392,3.239795918
1021,Angels in the Outfield (1994),Children's|Comedy,1994,Angels in the Outfield,247,2.769230769
1022,Cinderella (1950),Animation|Children's|Musical,1950,Cinderella,577,3.755632582
1023,Winnie the Pooh and the Blustery Day (1968),Animation|Children's,1968,Winnie the Pooh and the Blustery Day,221,3.986425339
1024,"Three Caballeros, The (1945)",Animation|Children's|Musical,1945,"Three Caballeros, The",126,3.246031746
1025,"Sword in the Stone, The (1963)",Animation|Children's,1963,"Sword in the Stone, The",293,3.610921502
1026,So Dear to My Heart (1949),Children's|Drama,1949,So Dear to My Heart,8,3.625
1027,Robin Hood: Prince of Thieves (1991),Drama,1991,Robin Hood: Prince of Thieves,344,3.162790698
1028,Mary Poppins (1964),Children's|Comedy|Musical,1964,Mary Poppins,1011,3.894164194
1029,Dumbo (1941),Animation|Children's|Musical,1941,Dumbo,568,3.688380282
1030,Pete's Dragon (1977),Adventure|Animation|Children's|Musical,1977,Pete's Dragon,323,3.077399381
1031,Bedknobs and Broomsticks (1971),Adventure|Children's|Musical,1971,Bedknobs and Broomsticks,319,3.479623824
1032,Alice in Wonderland (1951),Animation|Children's|Musical,1951,Alice in Wonderland,525,3.697142857
1033,"Fox and the Hound, The (1981)",Animation|Children's,1981,"Fox and the Hound, The",287,3.449477352
1034,Freeway (1996),Crime,1996,Freeway,169,3.644970414
1035,"Sound of Music, The (1965)",Musical,1965,"Sound of Music, The",882,3.931972789
1036,Die Hard (1988),Action|Thriller,1988,Die Hard,1666,4.121848739
1037,"Lawnmower Man, The (1992)",Action|Sci-Fi|Thriller,1992,"Lawnmower Man, The",615,2.660162602
1038,Unhook the Stars (1996),Drama,1996,Unhook the Stars,11,3.272727273
1039,Synthetic Pleasures (1995),Documentary,1995,Synthetic Pleasures,3,3.666666667
1040,"Secret Agent, The (1996)",Drama,1996,"Secret Agent, The",5,3
1041,Secrets & Lies (1996),Drama,1996,Secrets & Lies,474,4.037974684
1042,That Thing You Do! (1996),Comedy,1996,That Thing You Do!,528,3.481060606
1043,To Gillian on Her 37th Birthday (1996),Drama|Romance,1996,To Gillian on Her 37th Birthday,108,2.842592593
1044,Surviving Picasso (1996),Drama,1996,Surviving Picasso,35,3.285714286
1045,Love Is All There Is (1996),Comedy|Drama,1996,Love Is All There Is,,
1046,Beautiful Thing (1996),Drama|Romance,1996,Beautiful Thing,90,4.066666667
1047,"Long Kiss Goodnight, The (1996)",Action|Thriller,1996,"Long Kiss Goodnight, The",434,3.483870968
1049,"Ghost and the Darkness, The (1996)",Action|Adventure,1996,"Ghost and the Darkness, The",451,3.328159645
1050,Looking for Richard (1996),Documentary|Drama,1996,Looking for Richard,146,3.821917808
1051,Trees Lounge (1996),Drama,1996,Trees Lounge,98,3.418367347
1052,"Proprietor, The (1996)",Drama,1996,"Proprietor, The",,
1053,Normal Life (1996),Crime|Drama,1996,Normal Life,35,2.914285714
1054,Get on the Bus (1996),Drama,1996,Get on the Bus,81,3.308641975
1055,Shadow Conspiracy (1997),Thriller,1997,Shadow Conspiracy,19,2.736842105
1056,Jude (1996),Drama,1996,Jude,50,3.54
1057,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,Everyone Says I Love You,274,3.558394161
1058,Bitter Sugar (Azucar Amargo) (1996),Drama,1996,Bitter Sugar (Azucar Amargo),11,3.272727273
1059,William Shakespeare's Romeo and Juliet (1996),Drama|Romance,1996,William Shakespeare's Romeo and Juliet,479,3.400835073
1060,Swingers (1996),Comedy|Drama,1996,Swingers,786,3.941475827
1061,Sleepers (1996),Crime|Drama,1996,Sleepers,374,3.550802139
1062,"Sunchaser, The (1996)",Drama,1996,"Sunchaser, The",2,2.5
1063,Johns (1996),Drama,1996,Johns,26,3.153846154
1064,Aladdin and the King of Thieves (1996),Animation|Children's|Comedy,1996,Aladdin and the King of Thieves,209,2.894736842
1065,"Woman in Question, The (1950)",Mystery,1950,"Woman in Question, The",,
1066,Shall We Dance? (1937),Comedy|Musical|Romance,1937,Shall We Dance?,175,4.165714286
1067,"Damsel in Distress, A (1937)",Comedy|Musical|Romance,1937,"Damsel in Distress, A",23,3.782608696
1068,Crossfire (1947),Crime|Film-Noir,1947,Crossfire,35,3.685714286
1069,"Murder, My Sweet (1944)",Film-Noir|Thriller,1944,"Murder, My Sweet",110,3.927272727
1070,Macao (1952),Adventure,1952,Macao,2,3
1071,For the Moment (1994),Romance|War,1994,For the Moment,5,3.4
1073,Willy Wonka and the Chocolate Factory (1971),Adventure|Children's|Comedy|Fantasy,1971,Willy Wonka and the Chocolate Factory,1313,3.861386139
1075,"Sexual Life of the Belgians, The (1994)",Comedy,1994,"Sexual Life of the Belgians, The",,
1076,"Innocents, The (1961)",Thriller,1961,"Innocents, The",23,4
1077,Sleeper (1973),Comedy|Sci-Fi,1973,Sleeper,744,3.97983871
1078,Bananas (1971),Comedy|War,1971,Bananas,372,3.836021505
1079,"Fish Called Wanda, A (1988)",Comedy,1988,"Fish Called Wanda, A",1326,3.971342383
1080,Monty Python's Life of Brian (1979),Comedy,1979,Monty Python's Life of Brian,926,4.018358531
1081,Victor/Victoria (1982),Comedy|Musical,1982,Victor/Victoria,434,3.617511521
1082,"Candidate, The (1972)",Drama,1972,"Candidate, The",154,3.701298701
1083,"Great Race, The (1965)",Comedy|Musical,1965,"Great Race, The",164,3.530487805
1084,Bonnie and Clyde (1967),Crime|Drama,1967,Bonnie and Clyde,686,4.096209913
1085,"Old Man and the Sea, The (1958)",Adventure|Drama,1958,"Old Man and the Sea, The",131,3.778625954
1086,Dial M for Murder (1954),Mystery|Thriller,1954,Dial M for Murder,379,4.079155673
1087,Madame Butterfly (1995),Musical,1995,Madame Butterfly,18,3.444444444
1088,Dirty Dancing (1987),Musical|Romance,1987,Dirty Dancing,687,3.311499272
1089,Reservoir Dogs (1992),Crime|Thriller,1992,Reservoir Dogs,1259,4.135822081
1090,Platoon (1986),Drama|War,1986,Platoon,1143,4.090113736
1091,Weekend at Bernie's (1989),Comedy,1989,Weekend at Bernie's,373,2.793565684
1092,Basic Instinct (1992),Mystery|Thriller,1992,Basic Instinct,751,3.541944075
1093,"Doors, The (1991)",Drama|Musical,1991,"Doors, The",680,3.407352941
1094,"Crying Game, The (1992)",Drama|Romance|War,1992,"Crying Game, The",1229,3.731489015
1095,Glengarry Glen Ross (1992),Drama,1992,Glengarry Glen Ross,571,3.88441331
1096,Sophie's Choice (1982),Drama,1982,Sophie's Choice,344,3.976744186
1097,E.T. the Extra-Terrestrial (1982),Children's|Drama|Fantasy|Sci-Fi,1982,E.T. the Extra-Terrestrial,2269,3.9651829
1098,"Search for One-eye Jimmy, The (1996)",Comedy,1996,"Search for One-eye Jimmy, The",5,2.4
1099,"Christmas Carol, A (1938)",Drama,1938,"Christmas Carol, A",194,3.989690722
1100,Days of Thunder (1990),Action|Romance,1990,Days of Thunder,420,2.807142857
1101,Top Gun (1986),Action|Romance,1986,Top Gun,1010,3.686138614
1102,American Strays (1996),Action,1996,American Strays,4,2
1103,Rebel Without a Cause (1955),Drama,1955,Rebel Without a Cause,402,3.922885572
1104,"Streetcar Named Desire, A (1951)",Drama,1951,"Streetcar Named Desire, A",483,4.225672878
1105,Children of the Corn IV: The Gathering (1996),Horror,1996,Children of the Corn IV: The Gathering,42,1.785714286
1106,"Leopard Son, The (1996)",Documentary,1996,"Leopard Son, The",,
1107,Loser (1991),Comedy,1991,Loser,3,2
1108,Prerokbe Ognja (1995),Documentary,1995,Prerokbe Ognja,,
1109,Charm's Incidents (1996),Drama,1996,Charm's Incidents,,
1110,Bird of Prey (1996),Action,1996,Bird of Prey,,
1111,Microcosmos (Microcosmos: Le peuple de l'herbe) (1996),Documentary,1996,Microcosmos (Microcosmos: Le peuple de l'herbe),94,4.095744681
1112,Palookaville (1996),Action|Drama,1996,Palookaville,35,3.428571429
1113,"Associate, The (1996)",Comedy,1996,"Associate, The",50,3
1114,"Funeral, The (1996)",Drama,1996,"Funeral, The",31,2.870967742
1115,Sleepover (1995),Comedy|Drama,1995,Sleepover,1,1
1116,"Single Girl, A (La Fille Seule) (1995)",Drama,1995,"Single Girl, A (La Fille Seule)",17,3.411764706
1117,"Eighth Day, The (Le Huitième jour ) (1996)",Drama,1996,"Eighth Day, The (Le Huitième jour )",12,4.25
1118,Tashunga (1995),Adventure|Western,1995,Tashunga,1,2
1119,Drunks (1997),Drama,1997,Drunks,34,3.205882353
1120,"People vs. Larry Flynt, The (1996)",Drama,1996,"People vs. Larry Flynt, The",456,3.583333333
1121,Glory Daze (1996),Drama,1996,Glory Daze,13,3.076923077
1122,Plutonium Circus (1995),Documentary,1995,Plutonium Circus,,
1123,"Perfect Candidate, A (1996)",Documentary,1996,"Perfect Candidate, A",33,3.727272727
1124,On Golden Pond (1981),Drama,1981,On Golden Pond,405,3.740740741
1125,"Return of the Pink Panther, The (1974)",Comedy,1974,"Return of the Pink Panther, The",385,3.779220779
1126,Drop Dead Fred (1991),Comedy|Fantasy,1991,Drop Dead Fred,317,2.372239748
1127,"Abyss, The (1989)",Action|Adventure|Sci-Fi|Thriller,1989,"Abyss, The",1715,3.683965015
1128,"Fog, The (1980)",Horror,1980,"Fog, The",170,2.923529412
1129,Escape from New York (1981),Action|Adventure|Sci-Fi|Thriller,1981,Escape from New York,884,3.464932127
1130,"Howling, The (1980)",Horror,1980,"Howling, The",231,3.25974026
1131,Jean de Florette (1986),Drama,1986,Jean de Florette,216,4.324074074
1132,Manon of the Spring (Manon des sources) (1986),Drama,1986,Manon of the Spring (Manon des sources),220,4.259090909
1133,Talking About Sex (1994),Comedy|Drama,1994,Talking About Sex,2,2
1134,Johnny 100 Pesos (1993),Action|Drama,1993,Johnny 100 Pesos,2,3
1135,Private Benjamin (1980),Comedy,1980,Private Benjamin,407,3.189189189
1136,Monty Python and the Holy Grail (1974),Comedy,1974,Monty Python and the Holy Grail,1599,4.335209506
1137,Hustler White (1996),Romance,1996,Hustler White,,
1138,Dadetown (1995),Documentary,1995,Dadetown,7,3.857142857
1139,Everything Relative (1996),Drama,1996,Everything Relative,2,4
1140,Entertaining Angels: The Dorothy Day Story (1996),Drama,1996,Entertaining Angels: The Dorothy Day Story,,
1141,Hoogste tijd (1995),Drama,1995,Hoogste tijd,,
1142,Get Over It (1996),Drama,1996,Get Over It,2,1
1143,Three Lives and Only One Death (1996),Comedy,1996,Three Lives and Only One Death,,
1144,"Line King: Al Hirschfeld, The (1996)",Documentary,1996,"Line King: Al Hirschfeld, The",16,3.75
1145,Snowriders (1996),Documentary,1996,Snowriders,2,2.5
1146,Curtis's Charm (1995),Comedy|Drama,1995,Curtis's Charm,,
1147,When We Were Kings (1996),Documentary,1996,When We Were Kings,277,4.321299639
1148,"Wrong Trousers, The (1993)",Animation|Comedy,1993,"Wrong Trousers, The",882,4.507936508
1149,JLG/JLG - autoportrait de décembre (1994),Documentary|Drama,1994,JLG/JLG - autoportrait de décembre,4,3.5
1150,"Return of Martin Guerre, The (Retour de Martin Guerre, Le) (1982)",Drama,1982,"Return of Martin Guerre, The (Retour de Martin Guerre, Le)",158,3.930379747
1151,Faust (1994),Animation|Comedy|Thriller,1994,Faust,31,3.483870968
1152,He Walked by Night (1948),Crime|Film-Noir|Thriller,1948,He Walked by Night,29,3.482758621
1153,Raw Deal (1948),Film-Noir,1948,Raw Deal,14,3.428571429
1154,T-Men (1947),Film-Noir,1947,T-Men,15,3.733333333
1155,"Invitation, The (Zaproszenie) (1986)",Drama,1986,"Invitation, The (Zaproszenie)",,
1156,"Children Are Watching us, The (Bambini ci guardano, I) (1942)",Drama,1942,"Children Are Watching us, The (Bambini ci guardano, I)",,
1157,"Symphonie pastorale, La (1946)",Drama,1946,"Symphonie pastorale, La",,
1158,Here Comes Cookie (1935),Comedy,1935,Here Comes Cookie,,
1159,Love in Bloom (1935),Romance,1935,Love in Bloom,,
1160,Six of a Kind (1934),Comedy,1934,Six of a Kind,6,2.166666667
1161,"Tin Drum, The (Blechtrommel, Die) (1979)",Drama,1979,"Tin Drum, The (Blechtrommel, Die)",94,3.946808511
1162,"Ruling Class, The (1972)",Comedy,1972,"Ruling Class, The",96,3.90625
1163,Mina Tannenbaum (1994),Drama,1994,Mina Tannenbaum,19,2.947368421
1164,Two or Three Things I Know About Her (1966),Drama,1966,Two or Three Things I Know About Her,5,3.6
1165,"Bloody Child, The (1996)",Drama|Thriller,1996,"Bloody Child, The",1,1
1166,Farmer & Chase (1995),Comedy,1995,Farmer & Chase,,
1167,Dear God (1996),Comedy,1996,Dear God,94,2.893617021
1168,Bad Moon (1996),Horror,1996,Bad Moon,18,2.055555556
1169,American Dream (1990),Documentary,1990,American Dream,36,3.722222222
1170,Best of the Best 3: No Turning Back (1995),Action,1995,Best of the Best 3: No Turning Back,17,1.647058824
1171,Bob Roberts (1992),Comedy,1992,Bob Roberts,415,3.734939759
1172,Cinema Paradiso (1988),Comedy|Drama|Romance,1988,Cinema Paradiso,615,4.287804878
1173,"Cook the Thief His Wife & Her Lover, The (1989)",Drama,1989,"Cook the Thief His Wife & Her Lover, The",198,3.348484848
1174,Grosse Fatigue (1994),Comedy,1994,Grosse Fatigue,5,3.8
1175,Delicatessen (1991),Comedy|Sci-Fi,1991,Delicatessen,368,4.002717391
1176,"Double Life of Veronique, The (La Double Vie de Véronique) (1991)",Drama,1991,"Double Life of Veronique, The (La Double Vie de Véronique)",129,3.937984496
1177,Enchanted April (1991),Drama,1991,Enchanted April,147,3.993197279
1178,Paths of Glory (1957),Drama|War,1957,Paths of Glory,230,4.473913043
1179,"Grifters, The (1990)",Crime|Drama|Film-Noir,1990,"Grifters, The",885,3.788700565
1180,Hear My Song (1991),Comedy,1991,Hear My Song,50,3.84
1181,"Shooter, The (1995)",Action,1995,"Shooter, The",10,2.9
1183,"English Patient, The (1996)",Drama|Romance|War,1996,"English Patient, The",989,3.609706775
1184,Mediterraneo (1991),Comedy|War,1991,Mediterraneo,91,3.802197802
1185,My Left Foot (1989),Drama,1989,My Left Foot,453,3.958057395
1186,"Sex, Lies, and Videotape (1989)",Drama,1989,"Sex, Lies, and Videotape",562,3.613879004
1187,Passion Fish (1992),Drama,1992,Passion Fish,147,3.659863946
1188,Strictly Ballroom (1992),Comedy|Romance,1992,Strictly Ballroom,676,3.951183432
1189,"Thin Blue Line, The (1988)",Documentary,1988,"Thin Blue Line, The",269,4.252788104
1190,Tie Me Up! Tie Me Down! (1990),Drama,1990,Tie Me Up! Tie Me Down!,132,3.507575758
1191,Madonna: Truth or Dare (1991),Documentary,1991,Madonna: Truth or Dare,209,3.062200957
1192,Paris Is Burning (1990),Documentary,1990,Paris Is Burning,105,4.028571429
1193,One Flew Over the Cuckoo's Nest (1975),Drama,1975,One Flew Over the Cuckoo's Nest,1725,4.390724638
1194,Up in Smoke (1978),Comedy,1978,Up in Smoke,212,3.476415094
1196,Star Wars: Episode V - The Empire Strikes Back (1980),Action|Adventure|Drama|Sci-Fi|War,1980,Star Wars: Episode V - The Empire Strikes Back,2990,4.292976589
1197,"Princess Bride, The (1987)",Action|Adventure|Comedy|Romance,1987,"Princess Bride, The",2318,4.303710095
1198,Raiders of the Lost Ark (1981),Action|Adventure,1981,Raiders of the Lost Ark,2514,4.477724741
1199,Brazil (1985),Sci-Fi,1985,Brazil,913,4.097480832
1200,Aliens (1986),Action|Sci-Fi|Thriller|War,1986,Aliens,1820,4.125824176
1201,"Good, The Bad and The Ugly, The (1966)",Action|Western,1966,"Good, The Bad and The Ugly, The",822,4.133819951
1202,Withnail and I (1987),Comedy,1987,Withnail and I,72,3.611111111
1203,12 Angry Men (1957),Drama,1957,12 Angry Men,616,4.295454545
1204,Lawrence of Arabia (1962),Adventure|War,1962,Lawrence of Arabia,831,4.401925391
1205,"Transformers: The Movie, The (1986)",Action|Animation|Children's|Sci-Fi|Thriller|War,1986,"Transformers: The Movie, The",231,3.380952381
1206,"Clockwork Orange, A (1971)",Sci-Fi,1971,"Clockwork Orange, A",1229,4.078112286
1207,To Kill a Mockingbird (1962),Drama,1962,To Kill a Mockingbird,928,4.425646552
